30/6/2021:10:59:30 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.770Z","updatedAt":"2021-07-30T14:33:55.809Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.770Z","updatedAt":"2021-07-30T14:33:55.809Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.770Z","updatedAt":"2021-07-30T14:33:55.809Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.770Z","updatedAt":"2021-07-30T14:33:55.809Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.770Z","updatedAt":"2021-07-30T14:33:55.809Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.770Z","updatedAt":"2021-07-30T14:33:55.809Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:33:55.770Z","updatedAt":"2021-07-30T14:33:55.809Z","categories":{"name":"baju-muslim","id":1}}]
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baju') LIMIT 1;"}
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"455","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE (\"products\".\"category_id\" = 'baja') LIMIT 1;"}
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T14:33:56.066Z","updatedAt":"2021-07-30T14:33:56.121Z"}]
 | {"message":"edit profil success"}
 | {"message":"edit profil success"}
 | {"message":"edit password success"}
 | {"message":"edit password success"}
 | {"message":"error password wrong!"}
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$uhTMRxvJkKAv36lXgQToFuI6brUJpX2UVGqG18ULyJ500tLOY1isu","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T14:33:55.335Z","updatedAt":"2021-07-30T14:33:56.658Z"}]
 | [{"id":1,"name":"useredit","email":"emailTest@gmail.com","password":"$2b$10$uhTMRxvJkKAv36lXgQToFuI6brUJpX2UVGqG18ULyJ500tLOY1isu","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-07-30T14:33:55.335Z","updatedAt":"2021-07-30T14:33:56.658Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2NTU3ODksImV4cCI6MTYyNzc0MjE4OX0.c-OVGqOPHV1g3sPOTyzLaQzYTF5YA0lnozKHUNB0xdE"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.014Z","updatedAt":"2021-07-30T14:36:29.058Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.014Z","updatedAt":"2021-07-30T14:36:29.058Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.014Z","updatedAt":"2021-07-30T14:36:29.058Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.160Z","updatedAt":"2021-07-30T14:36:29.188Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.160Z","updatedAt":"2021-07-30T14:36:29.188Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.160Z","updatedAt":"2021-07-30T14:36:29.188Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.160Z","updatedAt":"2021-07-30T14:36:29.188Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.160Z","updatedAt":"2021-07-30T14:36:29.188Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.160Z","updatedAt":"2021-07-30T14:36:29.188Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T14:36:29.160Z","updatedAt":"2021-07-30T14:36:29.188Z","categories":{"name":"baju-muslim","id":1}}]
 | {"name":"SequelizeDatabaseError","parent":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"456","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE ((\"products\".\"category_id\" = 'baju')) LIMIT 1;"},"original":{"length":110,"name":"error","severity":"ERROR","code":"22P02","position":"456","file":"numutils.c","line":"323","routine":"pg_strtoint32","sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE ((\"products\".\"category_id\" = 'baju')) LIMIT 1;"},"sql":"SELECT \"products\".\"id\", \"products\".\"title\", \"products\".\"category_id\", \"products\".\"price\", \"products\".\"brand\", \"products\".\"review\", \"products\".\"star\", \"products\".\"image\", \"products\".\"createdAt\", \"products\".\"updatedAt\", \"categories\".\"name\" AS \"categories.name\", \"categories\".\"id\" AS \"categories.id\" FROM \"products\" AS \"products\" LEFT OUTER JOIN \"categories\" AS \"categories\" ON \"products\".\"category_id\" = \"categories\".\"id\" WHERE ((\"products\".\"category_id\" = 'baju')) LIMIT 1;"}
