20/6/2021:10:0:05 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":24,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:45:45.794Z","updatedAt":"2021-07-20T10:45:45.794Z"},{"id":23,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:15:16.775Z","updatedAt":"2021-07-20T10:15:16.775Z"},{"id":22,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.020Z","updatedAt":"2021-07-20T10:14:31.020Z"},{"id":21,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:12.248Z","updatedAt":"2021-07-20T10:14:12.248Z"},{"id":20,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.050Z","updatedAt":"2021-07-20T10:12:59.050Z"},{"id":19,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.432Z","updatedAt":"2021-07-20T10:12:21.432Z"},{"id":18,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.259Z","updatedAt":"2021-07-20T10:08:47.259Z"},{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4MTE1LCJleHAiOjE2MjY4NjQ1MTV9.1uzrXFpJTEdYZTH-38ZRIeOFDgNOTo11BZXa16GEIO0"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | DELETE | /product/17 | 200 | {"message":"id not found!"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4MTE1LCJleHAiOjE2MjY4NjQ1MTV9.1uzrXFpJTEdYZTH-38ZRIeOFDgNOTo11BZXa16GEIO0"}
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | GET | /bag | 200 | [{"id":18,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:45:45.975Z","updatedAt":"2021-07-20T10:45:45.975Z"},{"id":17,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:15:17.480Z","updatedAt":"2021-07-20T10:15:17.480Z"},{"id":16,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:31.927Z","updatedAt":"2021-07-20T10:14:31.927Z"},{"id":15,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:13.113Z","updatedAt":"2021-07-20T10:14:13.113Z"},{"id":14,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:59.818Z","updatedAt":"2021-07-20T10:12:59.818Z"},{"id":13,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:22.211Z","updatedAt":"2021-07-20T10:12:22.211Z"},{"id":12,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:47.963Z","updatedAt":"2021-07-20T10:08:47.963Z"}]
20/6/2021:17:48:35 | ::ffff:127.0.0.1 | POST | /bag | 200 | {"message":"add data bag success"}
20/6/2021:17:48:36 | ::ffff:127.0.0.1 | PUT | /bag | 200 | {}
20/6/2021:17:48:36 | ::ffff:127.0.0.1 | DELETE | /bag/11 | 200 | {"message":"id not found!"}
20/6/2021:17:48:36 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4MTE2LCJleHAiOjE2MjY4NjQ1MTZ9.2FXrj_FqchzA5T4J8VmhKfvCswOQMv1t_prPfjTg6Ho"}
20/6/2021:17:48:36 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":29,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:45:46.278Z","updatedAt":"2021-07-20T10:45:46.278Z"},{"id":28,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:15:17.391Z","updatedAt":"2021-07-20T10:15:17.391Z"},{"id":27,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.672Z","updatedAt":"2021-07-20T10:14:31.672Z"},{"id":26,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:13.062Z","updatedAt":"2021-07-20T10:14:13.062Z"},{"id":25,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.787Z","updatedAt":"2021-07-20T10:12:59.787Z"},{"id":24,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.980Z","updatedAt":"2021-07-20T10:12:21.980Z"},{"id":23,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.807Z","updatedAt":"2021-07-20T10:08:47.807Z"},{"id":22,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.495Z","updatedAt":"2021-07-20T10:08:01.495Z"},{"id":21,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:07:35.025Z","updatedAt":"2021-07-20T10:07:35.025Z"},{"id":20,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:59:17.998Z","updatedAt":"2021-07-20T09:59:17.998Z"},{"id":19,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:57:37.361Z","updatedAt":"2021-07-20T09:57:37.361Z"},{"id":18,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:10:23.128Z","updatedAt":"2021-07-20T06:10:23.128Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:17:48:36 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:17:48:36 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"category id not found"}
20/6/2021:17:48:36 | ::ffff:127.0.0.1 | DELETE | /product/category/17 | 200 | {"message":"category id not found!"}
20/6/2021:17:51:19 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4MjgwLCJleHAiOjE2MjY4NjQ2ODB9.l2SZcS4tUGixkBQdLgJP8igv1art7ZdiZVuH5utKAsA"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":25,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:48:35.764Z","updatedAt":"2021-07-20T10:48:35.764Z"},{"id":24,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:45:45.794Z","updatedAt":"2021-07-20T10:45:45.794Z"},{"id":23,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:15:16.775Z","updatedAt":"2021-07-20T10:15:16.775Z"},{"id":22,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.020Z","updatedAt":"2021-07-20T10:14:31.020Z"},{"id":21,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:12.248Z","updatedAt":"2021-07-20T10:14:12.248Z"},{"id":20,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.050Z","updatedAt":"2021-07-20T10:12:59.050Z"},{"id":19,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.432Z","updatedAt":"2021-07-20T10:12:21.432Z"},{"id":18,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.259Z","updatedAt":"2021-07-20T10:08:47.259Z"},{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4MjgwLCJleHAiOjE2MjY4NjQ2ODB9.l2SZcS4tUGixkBQdLgJP8igv1art7ZdiZVuH5utKAsA"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | GET | /bag | 200 | [{"id":19,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:48:35.971Z","updatedAt":"2021-07-20T10:48:35.971Z"},{"id":18,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:45:45.975Z","updatedAt":"2021-07-20T10:45:45.975Z"},{"id":17,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:15:17.480Z","updatedAt":"2021-07-20T10:15:17.480Z"},{"id":16,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:31.927Z","updatedAt":"2021-07-20T10:14:31.927Z"},{"id":15,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:13.113Z","updatedAt":"2021-07-20T10:14:13.113Z"},{"id":14,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:59.818Z","updatedAt":"2021-07-20T10:12:59.818Z"},{"id":13,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:22.211Z","updatedAt":"2021-07-20T10:12:22.211Z"},{"id":12,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:47.963Z","updatedAt":"2021-07-20T10:08:47.963Z"}]
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | DELETE | /product/17 | 200 | {"message":"id not found!"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | POST | /bag | 200 | {"message":"add data bag success"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | PUT | /bag | 200 | {}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | DELETE | /bag/11 | 200 | {"message":"id not found!"}
20/6/2021:17:51:20 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4MjgwLCJleHAiOjE2MjY4NjQ2ODB9.l2SZcS4tUGixkBQdLgJP8igv1art7ZdiZVuH5utKAsA"}
20/6/2021:17:51:21 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4MjgxLCJleHAiOjE2MjY4NjQ2ODF9.rIq33zSlQH29ovLRTn0ZrcnDbrsRYvF7sftWfsXK1hE"}
20/6/2021:17:51:21 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":30,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:48:36.619Z","updatedAt":"2021-07-20T10:48:36.619Z"},{"id":29,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:45:46.278Z","updatedAt":"2021-07-20T10:45:46.278Z"},{"id":28,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:15:17.391Z","updatedAt":"2021-07-20T10:15:17.391Z"},{"id":27,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.672Z","updatedAt":"2021-07-20T10:14:31.672Z"},{"id":26,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:13.062Z","updatedAt":"2021-07-20T10:14:13.062Z"},{"id":25,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.787Z","updatedAt":"2021-07-20T10:12:59.787Z"},{"id":24,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.980Z","updatedAt":"2021-07-20T10:12:21.980Z"},{"id":23,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.807Z","updatedAt":"2021-07-20T10:08:47.807Z"},{"id":22,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.495Z","updatedAt":"2021-07-20T10:08:01.495Z"},{"id":21,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:07:35.025Z","updatedAt":"2021-07-20T10:07:35.025Z"},{"id":20,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:59:17.998Z","updatedAt":"2021-07-20T09:59:17.998Z"},{"id":19,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:57:37.361Z","updatedAt":"2021-07-20T09:57:37.361Z"},{"id":18,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:10:23.128Z","updatedAt":"2021-07-20T06:10:23.128Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
20/6/2021:17:51:21 | ::ffff:127.0.0.1 | POST | /product/category | 200 | {"message":"add categories is success"}
20/6/2021:17:51:21 | ::ffff:127.0.0.1 | PUT | /product/category | 200 | {"message":"category id not found"}
20/6/2021:17:51:21 | ::ffff:127.0.0.1 | DELETE | /product/category/17 | 200 | {"message":"category id not found!"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4NDMwLCJleHAiOjE2MjY4NjQ4MzB9.wPQK-8x1j1vgQmUKy0X2fI6RYJKmLAIkOnESEPrrAwo"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":26,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:51:20.329Z","updatedAt":"2021-07-20T10:51:20.329Z"},{"id":25,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:48:35.764Z","updatedAt":"2021-07-20T10:48:35.764Z"},{"id":24,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:45:45.794Z","updatedAt":"2021-07-20T10:45:45.794Z"},{"id":23,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:15:16.775Z","updatedAt":"2021-07-20T10:15:16.775Z"},{"id":22,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.020Z","updatedAt":"2021-07-20T10:14:31.020Z"},{"id":21,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:12.248Z","updatedAt":"2021-07-20T10:14:12.248Z"},{"id":20,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.050Z","updatedAt":"2021-07-20T10:12:59.050Z"},{"id":19,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.432Z","updatedAt":"2021-07-20T10:12:21.432Z"},{"id":18,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.259Z","updatedAt":"2021-07-20T10:08:47.259Z"},{"id":6,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:04:55.855Z","updatedAt":"2021-07-20T05:04:55.855Z"},{"id":5,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:53.933Z","updatedAt":"2021-07-20T05:03:53.933Z"},{"id":1,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:56:37.499Z","updatedAt":"2021-07-20T05:03:19.535Z"},{"id":4,"title":"baju","category_id":2,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T05:03:19.488Z","updatedAt":"2021-07-20T05:03:19.488Z"}]
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | PUT | /product | 200 | {"message":"id not found!"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | DELETE | /product/17 | 200 | {"message":"id not found!"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4NDMwLCJleHAiOjE2MjY4NjQ4MzB9.wPQK-8x1j1vgQmUKy0X2fI6RYJKmLAIkOnESEPrrAwo"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4NDMwLCJleHAiOjE2MjY4NjQ4MzB9.wPQK-8x1j1vgQmUKy0X2fI6RYJKmLAIkOnESEPrrAwo"}
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | GET | /bag | 200 | [{"id":20,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:51:20.435Z","updatedAt":"2021-07-20T10:51:20.435Z"},{"id":19,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:48:35.971Z","updatedAt":"2021-07-20T10:48:35.971Z"},{"id":18,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:45:45.975Z","updatedAt":"2021-07-20T10:45:45.975Z"},{"id":17,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:15:17.480Z","updatedAt":"2021-07-20T10:15:17.480Z"},{"id":16,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:31.927Z","updatedAt":"2021-07-20T10:14:31.927Z"},{"id":15,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:14:13.113Z","updatedAt":"2021-07-20T10:14:13.113Z"},{"id":14,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:59.818Z","updatedAt":"2021-07-20T10:12:59.818Z"},{"id":13,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:12:22.211Z","updatedAt":"2021-07-20T10:12:22.211Z"},{"id":12,"product_id":1,"qty":3,"user":"user@gmail.com","createdAt":"2021-07-20T10:08:47.963Z","updatedAt":"2021-07-20T10:08:47.963Z"}]
20/6/2021:17:53:50 | ::ffff:127.0.0.1 | POST | /bag | 200 | {"message":"add data bag success"}
20/6/2021:17:53:51 | ::ffff:127.0.0.1 | PUT | /bag | 200 | {}
20/6/2021:17:53:51 | ::ffff:127.0.0.1 | DELETE | /bag/11 | 200 | {"message":"id not found!"}
20/6/2021:17:53:51 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2Nzc4NDMxLCJleHAiOjE2MjY4NjQ4MzF9.j80cNJAmpZ51_ZSIDaawgoph0U4HQIIAR-xK0WWoHqU"}
20/6/2021:17:53:51 | ::ffff:127.0.0.1 | GET | /product/category | 200 | [{"id":31,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:51:21.314Z","updatedAt":"2021-07-20T10:51:21.314Z"},{"id":30,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:48:36.619Z","updatedAt":"2021-07-20T10:48:36.619Z"},{"id":29,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:45:46.278Z","updatedAt":"2021-07-20T10:45:46.278Z"},{"id":28,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:15:17.391Z","updatedAt":"2021-07-20T10:15:17.391Z"},{"id":27,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:31.672Z","updatedAt":"2021-07-20T10:14:31.672Z"},{"id":26,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:14:13.062Z","updatedAt":"2021-07-20T10:14:13.062Z"},{"id":25,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:59.787Z","updatedAt":"2021-07-20T10:12:59.787Z"},{"id":24,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:12:21.980Z","updatedAt":"2021-07-20T10:12:21.980Z"},{"id":23,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:47.807Z","updatedAt":"2021-07-20T10:08:47.807Z"},{"id":22,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:08:01.495Z","updatedAt":"2021-07-20T10:08:01.495Z"},{"id":21,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T10:07:35.025Z","updatedAt":"2021-07-20T10:07:35.025Z"},{"id":20,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:59:17.998Z","updatedAt":"2021-07-20T09:59:17.998Z"},{"id":19,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T09:57:37.361Z","updatedAt":"2021-07-20T09:57:37.361Z"},{"id":18,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T06:10:23.128Z","updatedAt":"2021-07-20T06:10:23.128Z"},{"id":2,"name":"shose","image":"public/images/blank.jpg","createdAt":"2021-07-20T04:51:02.867Z","updatedAt":"2021-07-20T04:51:02.867Z"}]
